,Time,User,Tweet,Location,Retweets
631,2023-02-16 20:40:14+00:00,Damnati12536001,"@brianbsaleh @MuellerSheWrote Judith Curry's argument on climate change was not about hoax but to push for room for skeptics in debates as opposed to ""climate deniers banned"" and she does bring up pretty good points. She does say that climate change did happen but it was oversimplified along with solution.",,0
632,2023-02-16 20:34:56+00:00,Sandeep4Earth,RT @HBadilisha: Tree planting will be the number one solution to  climate change. Let's team up to do reforestation at Aberdare ranges. htt…,Earth,4
633,2023-02-16 20:31:47+00:00,Helio__joao,"RT @OpenForest_: As we explore the role of #climatetech in mitigating climate change, lets take a look at how our onboarding platform @NEAR…",,165
634,2023-02-16 20:29:28+00:00,ncswicyaknow,"@elonmusk What happens if Gates is allowed to block out the sun because of man made climate change? How will solar work then? Do we really want to pollute the earth with toxic solar panels? They have a place,but not large scale.

https://t.co/dXfgJ4UcXp",,0
635,2023-02-16 20:28:21+00:00,JadDaley,RT @citizensclimate: Planting trees is an effective #ClimateChange solution. It also has a great side benefit: You might live longer. Great…,"Alexandria, VA ",18
636,2023-02-16 20:27:59+00:00,DhruvHemmady,"RT @mzjacobson: Given the magnitude+urgency of probs, best solution is one that can be implemented quickly at low cost while tackling all 3…",San Francisco Bay Area,11
637,2023-02-16 20:27:24+00:00,geoengineering1,RT @AtlasClimate: It is time for the climate community to stop calling geoengineering “extreme” and to acknowledge that we have a moral obl…,UK,1
638,2023-02-16 20:21:32+00:00,starshipTARDIS,"Just saw a tweet suggesting ""grow your own food"" as a solution to high food prices. 

Gardening is expensive, labor intensive, time consuming, climate dependant, and requires a dedicated space that many people don't have.",California ,0
639,2023-02-16 20:21:28+00:00,rapid5mfc,"For those of you who are interested in trying to tackle the Wicked Problem of Climate and Transportation - please join me in a non-cost, 4-part brainstorming and solution series to break down the issues and develop ideas and approaches to change HOW we ev…https://t.co/1DQ1RVUOGj","Berkeley, CA",0
640,2023-02-16 20:19:55+00:00,BlairChafe,@Tzeporah If climate change were a simple problem we could afford to discount any solution that doesn’t suit our ideology. But it isn’t a simple problem. I sometimes wonder if progressives even want to avoid climate catastrophe…,,0
641,2023-02-16 20:19:44+00:00,JoJetson04,@elonmusk Not if Bill Gates does this though. https://t.co/L60xzazP52,England,0
642,2023-02-16 20:15:29+00:00,tmbrown327,"RT @emorwee: Natural Allies for a Clean Energy Future has spent $10 million on ads calling natural gas a climate solution.

“This is not po…",RI,2
643,2023-02-16 20:14:04+00:00,Bellz19342886,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
644,2023-02-16 20:13:04+00:00,andrewkimmel,"RT @emorwee: The group's sponsored content (most often published in @politico) cites multiple ""independent studies"" claiming natural gas is…","Los Angeles, CA",5
645,2023-02-16 20:11:03+00:00,Jeeosch,"RT @energycities: To achieve #ClimateNeutral cities, we need to change current governance practices🧐This Governance Solution Booklet presen…",,4
646,2023-02-16 20:10:39+00:00,IonaThomson14,"RT @LauraMuwanguzi: A message of hope. To all the people around the globe, I highly encourage everyone to be apart of the solution in the f…",,36
647,2023-02-16 20:09:16+00:00,Sandeep4Earth,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,Earth,83
648,2023-02-16 20:08:37+00:00,lee_bev,"RT @economistimpact: Climate change is a threat multiplier, but women can be solution multipliers. Gender mainstreaming in countries’ clima…",Australia ,138
649,2023-02-16 20:03:03+00:00,Vulcan_hobo,"@TimTbk100 @Ecotainment_YT @lasee_frank And let me get one thing straight. Renewables are mostly just an excuse to keep growth economics functioning. They aren't the solution to climate change, but they will play a big role.","Saskatchewan, Canada",0
650,2023-02-16 20:02:20+00:00,sumnerwild,"when we are logging old growth, commercial logging is not a climate solution https://t.co/P4q43OjVrT",Toronto,0
651,2023-02-16 20:02:06+00:00,ClimateData2,"Building for the future means considering the impacts of #climatechange. One solution: using future weather files to inform decisions, incorporating local climate data like temp, humidity, wind, and more. Learn more!
https://t.co/hSHELXDz7g https://t.co/pEvtFPKJc7",Canada,1
652,2023-02-16 20:00:45+00:00,fleeto91,"RT @emorwee: The group's sponsored content (most often published in @politico) cites multiple ""independent studies"" claiming natural gas is…",,5
653,2023-02-16 20:00:41+00:00,Alex22salgado40,"RT @OpenForest_: As we explore the role of #climatetech in mitigating climate change, lets take a look at how our onboarding platform @NEAR…",,165
654,2023-02-16 19:57:56+00:00,notthatwhiskey,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,nundahdome/gotham by the sea,52
655,2023-02-16 19:56:37+00:00,LeftistPat,"@kdrum Social media opening their eyes to the realities of the world, Trump, climate change, gun violence, covid, abortion. But the solution is NOT to take away social media and make them ignorant.","Columbus, OH",0
656,2023-02-16 19:55:57+00:00,DrPardi,"RT @FHBBiermann: A new piece by CNN, citing the call by 400+ academics for an International Non-Use Agreement on Solar Geoengineering:

htt…",,7
657,2023-02-16 19:54:36+00:00,abigailcolter51,"@SenMikeLee So,Sen Lee, yr solution to the climate crisis is to just chill out? If there's more, let's hear your plan, the Republican Party's plan? I haven't seen much from y'all except anti-science baloney while you keep pulling in big old checks from the oil guys.","Oregon, USA",0
658,2023-02-16 19:52:51+00:00,ClaireKraatz,"RT @DoctorVive: Why has @exxonmobil retired its algae program, which has played such a starting role in the ads that @nytimes @TBrandStudio…","Calgary, Alberta",35
659,2023-02-16 19:50:24+00:00,emorwee,"Multiple climate scientists told us that Natural Allies’s ads are misleading. 

""There is no world in which natural gas is a long-term ‘solution’ to the climate problem,"" one said.

https://t.co/w0pdwc6jjt","Washington, DC",0
660,2023-02-16 19:48:04+00:00,emorwee,Here are the studies Natural Allies uses to claim natural gas is an effective climate solution: https://t.co/LLHiHEUWqw,"Washington, DC",0
661,2023-02-16 19:48:01+00:00,SeesAdetokunbo,"RT @emorwee: Natural Allies for a Clean Energy Future has spent $10 million on ads calling natural gas a climate solution.

“This is not po…",Nigeria,2
662,2023-02-16 19:47:14+00:00,emorwee,"The group's sponsored content (most often published in @politico) cites multiple ""independent studies"" claiming natural gas is an effective climate solution.

But we found that literally all of those studies are funded by the fossil fuel industry https://t.co/w0pdwc6jjt","Washington, DC",5
663,2023-02-16 19:44:52+00:00,emorwee,"Natural Allies for a Clean Energy Future has spent $10 million on ads calling natural gas a climate solution.

“This is not political conjecture or industry rhetoric,"" the ads often say.

But Natural Allies is completely funded by the fossil fuel industry. https://t.co/w0pdwc6jjt","Washington, DC",2
664,2023-02-16 19:33:36+00:00,Fluffy_0815,"RT @WillHild: NEW: A BBC reporter asked Bill Gates directly why his climate activism should be taken seriously, as he continues to fly priv…",relatively according Einstein,1135
665,2023-02-16 19:31:32+00:00,missmewithdatQ,"@BlackflyCanada @wastedsight @AsISeeIt22 @AlastairMcA30 @jordanbpeterson I mean the guy you originally cited claims that we should be focusing on making renewable energy affordable, which I agree with and is a solution to climate change in a lot of ways. Extending the use of fossil fuels to prevent poverty seems like a dishonest argument",,0
666,2023-02-16 19:31:17+00:00,andrewlaurence7,"RT @BinanceBCF: #2:""There's no 1 solution to a crisis as large as #climatechange—we need them all. Including a powerful climate solution th…",,161
667,2023-02-16 19:30:16+00:00,BitpopEng,"African youth that offer a solutionto the world's climate catastrophe. It is clear that meaningful progress to attain #SDG7 can only be made if everyone comes together. #partnerships &amp; #Cooperation is not just the theme, it is also a demand. @RES4Africa @climatefinlab 
#SDG17",Africa,0
668,2023-02-16 19:29:40+00:00,GayeFreeman8,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,Townsville. North Queensland ,52
669,2023-02-16 19:29:35+00:00,calanthe_b,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,,52
670,2023-02-16 19:19:01+00:00,ZiegaffeReBirth,My solution to climate change is to build the FF7 weapons,,0
671,2023-02-16 19:18:38+00:00,TahirJa38662237,RT @SpringerNature: Reduced water availability and increased water resources contamination are just two consequences of climate change and…,Lahore,31
672,2023-02-16 19:17:43+00:00,SundaeDivine,@atrupar There goes the solution to climate change 🤣🤣🤣," 𝕎𝕒𝕤𝕙𝕚𝕟𝕘𝕥𝕠𝕟, 𝔻ℂ",0
673,2023-02-16 19:17:26+00:00,MweetwaMundia,"initiativesfrom African youth that offer a solutionto the world's climate catastrophe. Clearly, meaningful progress to attain #SDG7 can only be made if everyone comes together. #partnerships &amp; #Cooperation is not just the theme, it is also a demand. @RES4Africa @climatefinlab",Zambia,0
674,2023-02-16 19:13:27+00:00,SolarGeoeng,"RT @FHBBiermann: A new piece by CNN, citing the call by 400+ academics for an International Non-Use Agreement on Solar Geoengineering:

htt…",,7
675,2023-02-16 19:09:33+00:00,BantuAscendancy,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,🇿🇦,83
676,2023-02-16 19:06:39+00:00,JohannSantosRe1,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
677,2023-02-16 19:02:25+00:00,AlexNgabirano81,"Human behaviour is the key factor of most major threats to biodiversity, loss of habitat, pollution, climate change, and various new diseases.

The only solution to conserving global biodiversity, is"" changing human behaviour and attitudes."" https://t.co/o0WqkcBMqU",Uganda,2
678,2023-02-16 18:57:55+00:00,UNCG_CAS,"""There's a basis that if you can fix something and if you can put your hands against a column to push it towards solution, then you should,"" says UNCG alumna Jessica Haynes-Titlebaum in her lecture today on ""Climate, Culture, and Answering the Call."" 

#AnthropologyDay #UNCGWay https://t.co/kpxi54DBP2","Greensboro, NC, USA",0
679,2023-02-16 18:57:02+00:00,climate_fact,"RT @HG54: @RogerPielkeJr @KeillerDon Climate Change ™ is affordable and mostly harmless*. 
The 'solution' isn't.
#ClimateScam 
*https://t.c…",,2
680,2023-02-16 18:56:14+00:00,HG54,"@RogerPielkeJr @KeillerDon Climate Change ™ is affordable and mostly harmless*. 
The 'solution' isn't.
#ClimateScam 
*https://t.co/l6n8gl913t",In the Village ,2
681,2023-02-16 18:54:43+00:00,Queenka64328754,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
682,2023-02-16 18:54:43+00:00,ASaintL,"RT @pwaldkirch: Zhou rejected the ""one size fits all"" solution of using tax money to fill the climate funding gap, and so instead suggested…",Guest on Tsleil-Waututh land,5
683,2023-02-16 18:53:56+00:00,JestemZero,@misosoupqueen Good luck.  You probably won't find a good solution outside of living in a different climate.,,0
684,2023-02-16 18:52:24+00:00,azizi_zain512,"RT @bgarlinghouse: HUGE, pivotal step from @NYDFS. Let’s all be part of the solution for the global climate crisis NOT exacerbate the probl…",,449
685,2023-02-16 18:47:14+00:00,h9it3,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
686,2023-02-16 18:44:46+00:00,FFFAfrica54,"RT @LauraMuwanguzi: A message of hope. To all the people around the globe, I highly encourage everyone to be apart of the solution in the f…",Africa ,36
687,2023-02-16 18:44:39+00:00,steptothestars,"@MattWallace888 After talking about the best carbon solution is to decrease humans, and the whole vaccine can do that, and then a lot of people got the shot. Here he is with our Net Zero government. He's not only a doctor, but a climate scientist. All a bit shady.

https://t.co/rsUX38FtZc","Liverpool, border of England",0
